"","TCGA_barcode","TCGA_submitterID","Match_id"
"277","TCGA-UY-A78M-01A-21R-A352-07","TCGA-UY-A78M",NA
"278","TCGA-K4-A3WV-01A-11R-A22U-07","TCGA-K4-A3WV",NA
"279","TCGA-KQ-A41P-01A-12R-A33J-07","TCGA-KQ-A41P",NA
"280","TCGA-GC-A4ZW-01A-11R-A26T-07","TCGA-GC-A4ZW",NA
"281","TCGA-FD-A43U-01A-11R-A23W-07","TCGA-FD-A43U",NA
"282","TCGA-K4-A4AC-01A-21R-A26T-07","TCGA-K4-A4AC",NA
"283","TCGA-ZF-AA4X-01A-11R-A38B-07","TCGA-ZF-AA4X",NA
"284","TCGA-4Z-AA7Y-01A-11R-A39I-07","TCGA-4Z-AA7Y",NA
"285","TCGA-ZF-A9RN-01A-11R-A42T-07","TCGA-ZF-A9RN",NA
"286","TCGA-E7-A3X6-01A-12R-A22U-07","TCGA-E7-A3X6",NA
"287","TCGA-GV-A40E-01A-12R-A23N-07","TCGA-GV-A40E",NA
"288","TCGA-CF-A3MI-01A-11R-A20F-07","TCGA-CF-A3MI",NA
"289","TCGA-FD-A5BZ-01A-11R-A28M-07","TCGA-FD-A5BZ",NA
"290","TCGA-4Z-AA81-01A-11R-A39I-07","TCGA-4Z-AA81",NA
"291","TCGA-GU-AATP-01A-11R-A39I-07","TCGA-GU-AATP",NA
"292","TCGA-C4-A0EZ-01A-21R-A24X-07","TCGA-C4-A0EZ",NA
"293","TCGA-ZF-AA51-01A-21R-A39I-07","TCGA-ZF-AA51",NA
"294","TCGA-DK-AA6X-01A-12R-A42T-07","TCGA-DK-AA6X",NA
"295","TCGA-ZF-A9RE-01A-11R-A38B-07","TCGA-ZF-A9RE",NA
"296","TCGA-FD-A62N-01A-11R-A30C-07","TCGA-FD-A62N",NA
"297","TCGA-XF-AAN2-01A-11R-A42T-07","TCGA-XF-AAN2",NA
"298","TCGA-XF-A8HF-01A-11R-A36F-07","TCGA-XF-A8HF",NA
"299","TCGA-BT-A20Q-01A-11R-A14Y-07","TCGA-BT-A20Q",NA
"300","TCGA-CU-A0YR-01A-12R-A10U-07","TCGA-CU-A0YR",NA
"301","TCGA-ZF-A9RD-01A-11R-A42T-07","TCGA-ZF-A9RD",NA
"302","TCGA-DK-A3IM-01A-11R-A20F-07","TCGA-DK-A3IM",NA
"303","TCGA-GV-A3JV-01A-11R-A220-07","TCGA-GV-A3JV",NA
