"","TCGA_barcode","TCGA_submitterID","Match_id"
"210","TCGA-P5-A72W-01A-11R-A32Q-07","TCGA-P5-A72W",NA
"211","TCGA-W9-A837-01A-11R-A36H-07","TCGA-W9-A837",NA
"212","TCGA-S9-A7QW-01A-11R-A34F-07","TCGA-S9-A7QW",NA
"213","TCGA-S9-A6TY-01A-12R-A32Q-07","TCGA-S9-A6TY",NA
"214","TCGA-S9-A6WQ-01A-12R-A34F-07","TCGA-S9-A6WQ",NA
"215","TCGA-DU-5870-01A-11R-1708-07","TCGA-DU-5870",NA
"216","TCGA-QH-A65V-01A-11R-A29R-07","TCGA-QH-A65V",NA
"217","TCGA-DU-6394-01A-11R-1708-07","TCGA-DU-6394",NA
"218","TCGA-P5-A737-01A-11R-A32Q-07","TCGA-P5-A737",NA
"219","TCGA-HT-A5RC-01A-11R-A28M-07","TCGA-HT-A5RC",NA
"220","TCGA-DB-A64W-01A-11R-A29R-07","TCGA-DB-A64W",NA
"221","TCGA-HT-8108-01A-11R-2404-07","TCGA-HT-8108",NA
"222","TCGA-TQ-A7RR-01A-21R-A34F-07","TCGA-TQ-A7RR",NA
"223","TCGA-HT-8104-01A-11R-2404-07","TCGA-HT-8104",NA
"224","TCGA-HT-7692-01A-12R-2256-07","TCGA-HT-7692",NA
"225","TCGA-HT-8558-01A-21R-2404-07","TCGA-HT-8558",NA
"226","TCGA-DB-A75K-01A-11R-A32Q-07","TCGA-DB-A75K",NA
"227","TCGA-P5-A5EY-01A-11R-A27Q-07","TCGA-P5-A5EY",NA
"228","TCGA-HT-7471-01A-11R-2256-07","TCGA-HT-7471",NA
"229","TCGA-DH-5140-01A-01R-1470-07","TCGA-DH-5140",NA
"230","TCGA-HT-7877-01A-11R-2403-07","TCGA-HT-7877",NA
"231","TCGA-R8-A6YH-01A-21R-A32Q-07","TCGA-R8-A6YH",NA
"232","TCGA-FG-8191-01A-11R-2256-07","TCGA-FG-8191",NA
"233","TCGA-S9-A89Z-01A-11R-A36H-07","TCGA-S9-A89Z",NA
"234","TCGA-HT-8107-01A-13R-2404-07","TCGA-HT-8107",NA
"235","TCGA-DB-5278-01A-01R-1470-07","TCGA-DB-5278",NA
"236","TCGA-QH-A6CZ-01A-11R-A32Q-07","TCGA-QH-A6CZ",NA
"237","TCGA-CS-6186-01A-12R-2027-07","TCGA-CS-6186",NA
"238","TCGA-HT-7694-01A-11R-2256-07","TCGA-HT-7694",NA
"239","TCGA-S9-A7R4-01A-12R-A34R-07","TCGA-S9-A7R4",NA
"240","TCGA-CS-5390-01A-02R-1470-07","TCGA-CS-5390",NA
"241","TCGA-DU-A5TU-01A-11R-A28M-07","TCGA-DU-A5TU",NA
"242","TCGA-HW-8319-01A-11R-2404-07","TCGA-HW-8319",NA
"243","TCGA-HT-8564-01A-11R-2404-07","TCGA-HT-8564",NA
"244","TCGA-RY-A83X-01A-11R-A36H-07","TCGA-RY-A83X",NA
"245","TCGA-DU-7290-01A-11R-2027-07","TCGA-DU-7290",NA
"246","TCGA-DU-6408-01A-11R-1708-07","TCGA-DU-6408",NA
"247","TCGA-HT-7884-01B-11R-2403-07","TCGA-HT-7884",NA
"248","TCGA-FG-7636-01A-11R-2090-07","TCGA-FG-7636",NA
